Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
8.365618533,2.055641538,6.713568356,21.08751249,0.730463147,1.540962756,0,2.885846472,1.820334104,14.18752681,14.18752681,11.89807867,0,1.820334104,0,1.820334104,0.730463147,1.194317638,5.559490358,2.259673787,0,14.67397865,14.74991461,0,0.730463147,14.74991461,0,0,14.74991461,0,0,1.194317638,0,1.540962756,0.730463147,0,2.602594469,2.259673787,0.730463147,0,14.18752681,0,1.540962756,12.0340094,2.055641538,2.055641538,1.194317638,8.585749373,6.751853423,0,0,0,0,1.820334104,0,2.602594469,1.540962756,16.47164371,17.09577328,14.82435484,1.194317638,9.412340554,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.375577002,1.194317638,3.932510294,13.64492223,0.730463147,1.540962756,0,2.055641538,1.820334104,14.13723429,14.13723429,7.368227645,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.259673787,0,2.259673787,0,10.86863109,10.86863109,1.820334104,0.730463147,10.86863109,11.03894769,0,12.88349726,0,0,1.194317638,0.730463147,1.540962756,0.730463147,1.540962756,2.259673787,2.259673787,0,1.540962756,14.16874766,1.540962756,0.730463147,8.864879393,2.055641538,2.055641538,1.194317638,0,0,0,0,0,0,1.820334104,0,2.440268378,1.540962756,16.41582872,14.07499372,12.88349726,1.378201796,0,0,0.730463147,0.730463147,0.730463147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.385498251,2.885846472,6.268453117,19.85426337,0.730463147,0,0,2.440268378,1.820334104,14.17501803,14.17501803,8.946560885,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,1.194317638,10.58500586,2.259673787,0,10.90180043,12.65313724,0,0.730463147,12.67951148,12.89248792,0,14.91796628,0,0,1.194317638,0.730463147,1.820334104,0.730463147,1.194317638,2.750250297,2.259673787,0.730463147,2.055641538,14.17501803,1.194317638,1.540962756,11.22658707,2.055641538,2.055641538,1.194317638,8.355622539,6.91688744,0,0,0,0,1.820334104,0,2.602594469,0.730463147,16.4577614,16.21882208,15.58272439,1.378201796,9.30825347,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8.395382582,1.194317638,3.932510294,13.97215897,0.730463147,1.540962756,0,2.259673787,2.055641538,14.1356515,14.1356515,7.136865651,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.055641538,9.185444954,2.259673787,0,7.646538008,10.18471617,1.820334104,0.730463147,10.18471617,10.29241953,0,12.08855851,0,0,0.730463147,0.730463147,1.194317638,0.730463147,1.540962756,2.055641538,2.259673787,0,1.540962756,14.16246657,1.540962756,0.730463147,8.864879393,2.055641538,2.055641538,1.194317638,0,0,0,0,0,0,1.820334104,0,3.011340243,1.194317638,16.41407213,13.24238813,12.89697448,0.982246704,0,0,0.730463147,0.730463147,0.730463147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.405230292,2.055641538,5.968980585,19.24467914,0.730463147,1.540962756,0,2.055641538,1.820334104,14.13089904,14.13089904,0,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,0,11.6473193,2.259673787,0,5.968980585,11.86776859,1.820334104,0.730463147,11.86776859,0,0,11.86776859,0,0,0.730463147,0,1.540962756,0.730463147,1.540962756,2.055641538,2.259673787,0.730463147,0.730463147,14.14197856,1.540962756,0.730463147,9.294080796,2.055641538,2.055641538,1.194317638,0,0,0,0,0,0,1.194317638,0,2.440268378,1.820334104,16.40879781,13.89688711,13.77660072,0.730463147,0,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.415041676,0,5.093856518,15.68625194,0.730463147,1.540962756,0,2.440268378,1.820334104,14.19064738,14.19220667,3.530419265,1.194317638,1.820334104,1.194317638,1.820334104,0,1.194317638,3.530419265,2.259673787,0,13.00511549,13.03970869,0,0.730463147,13.41085854,0,0,13.41085854,0,0,1.194317638,0,1.194317638,0.730463147,1.194317638,2.440268378,2.259673787,0.730463147,2.055641538,14.19064738,0,1.194317638,9.89409593,2.055641538,2.055641538,1.194317638,7.382905996,3.858806663,0,0,0,0,1.820334104,0,2.440268378,1.540962756,16.47597226,15.40914329,13.44169196,1.194317638,7.659675455,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.424817023,2.055641538,6.047663906,19.35240474,0.730463147,1.540962756,0,2.259673787,2.055641538,14.11819563,14.11819563,8.315257069,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.259673787,0,2.259673787,0,12.63140553,12.63140553,1.820334104,0.730463147,12.63140553,0,0,12.63140553,0.730463147,0,0.730463147,0,1.540962756,0.730463147,1.540962756,2.259673787,2.259673787,0,1.540962756,14.11819563,1.194317638,0.730463147,9.118180874,2.055641538,2.055641538,1.194317638,0,0,7.020909424,0,0,0,1.820334104,0,2.259673787,1.820334104,16.39469944,14.74454099,12.63140553,1.194317638,7.020909424,0,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.43455662,2.885846472,7.799865873,21.57714581,0.730463147,0,0,2.602594469,1.820334104,14.17501803,14.17658396,10.30247732,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,1.194317638,11.10532515,2.259673787,0,11.41422671,13.22610922,0,0.730463147,13.28275856,12.88799552,0,15.25461855,0.730463147,0,1.194317638,0.730463147,1.820334104,0.730463147,0,2.750250297,2.259673787,0.730463147,2.055641538,14.17501803,0,1.540962756,11.54131758,2.055641538,2.055641538,1.194317638,0,7.42642709,8.125546157,0,0,0,1.820334104,0,2.750250297,1.540962756,16.45863042,16.68265609,15.99127545,1.68725922,9.378068571,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.444260752,1.194317638,3.932510294,13.64492223,0.730463147,1.540962756,0,2.259673787,1.820334104,14.1388164,14.1388164,9.002329725,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.259673787,0,2.259673787,0,10.18471617,10.18471617,1.820334104,0.730463147,10.18471617,10.29241953,0,12.08855851,0,0,0.730463147,0.730463147,1.194317638,0.730463147,1.540962756,2.055641538,2.259673787,0.730463147,1.820334104,14.1388164,1.540962756,0.730463147,8.930417558,2.055641538,2.055641538,1.194317638,0,0,0,0,0,0,1.820334104,0,2.602594469,0,16.41758456,13.24238813,12.08855851,0.982246704,0,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.453929697,2.055641538,6.098626105,20.12608376,0.730463147,1.540962756,0,2.055641538,2.055641538,14.14513801,14.14513801,0,1.540962756,1.820334104,1.820334104,0.730463147,0,1.540962756,7.897190279,0,11.19295154,0,11.81249208,1.820334104,0.730463147,11.81249208,0,0,11.81249208,0.730463147,0,0.730463147,0,1.540962756,0.730463147,1.540962756,2.055641538,2.259673787,0,1.540962756,14.14513801,1.540962756,0.730463147,9.08775673,2.055641538,2.055641538,1.194317638,9.492944396,0,0,0,0,0,1.194317638,0,1.820334104,1.820334104,16.42460034,13.83552513,13.83552513,1.194317638,9.492944396,0,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.463563732,2.885846472,5.802738724,18.92837168,0.730463147,1.540962756,0,2.259673787,1.820334104,14.18596554,14.18596554,0,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,1.194317638,10.84771829,2.259673787,0,8.463563732,11.70545081,0,0.730463147,11.70545081,12.39570087,0,14.11978597,0.730463147,0,1.194317638,0.730463147,1.820334104,0.730463147,1.194317638,2.602594469,2.259673787,1.194317638,2.055641538,14.18596554,0,1.194317638,9.951171657,2.055641538,2.055641538,1.194317638,8.930417558,5.285266417,0,0,0,0,1.820334104,0,2.440268378,1.820334104,16.469911,15.28508616,15.00054465,1.68725922,9.294080796,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.473163131,1.194317638,3.932510294,13.64492223,0.730463147,1.540962756,0,2.259673787,1.194317638,14.13723429,14.13723429,10.75830366,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,0,9.446203521,2.259673787,0,7.104296691,10.18471617,1.820334104,0.730463147,10.18471617,10.29241953,0,12.08855851,0,0,0.730463147,0.730463147,1.194317638,0.730463147,1.540962756,2.055641538,2.259673787,0,1.540962756,14.13723429,1.540962756,0.730463147,8.728897992,2.055641538,2.055641538,1.194317638,0,0,0,0,0,0,1.820334104,0,2.885846472,1.194317638,16.41582872,13.24238813,12.9789425,0.982246704,0,0,0.730463147,0.730463147,0.730463147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.482728163,2.055641538,5.831327893,19.35819235,0.730463147,1.540962756,0,2.440268378,1.820334104,14.18908743,14.18908743,6.615044151,1.194317638,1.820334104,1.194317638,1.820334104,0,1.194317638,4.137710645,2.259673787,0,13.0760908,13.12681563,0,0.730463147,13.12681563,0,0,13.12681563,0,0,1.194317638,0,1.540962756,0.730463147,1.194317638,2.259673787,2.259673787,0,1.540962756,14.18908743,1.194317638,1.194317638,10.24161682,2.055641538,2.055641538,1.194317638,7.216434458,6.751853423,0,0,0,0,1.820334104,0,2.440268378,1.820334104,16.47337568,15.29441278,13.17681435,1.194317638,8.482728163,0,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.492259095,2.885846472,5.88741871,19.65122414,0.730463147,0,0,2.440268378,2.259673787,14.17188418,14.18752681,0,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,0.730463147,9.728071981,2.259673787,0,10.71479463,12.11408693,0,0.730463147,12.16456158,11.25986809,0,13.75908538,0,0,1.194317638,0.730463147,1.540962756,0.730463147,1.194317638,2.440268378,2.259673787,0,1.540962756,14.17188418,1.194317638,1.194317638,10.04572337,2.055641538,2.055641538,1.194317638,9.525867697,5.968980585,0,8.492259095,0,0,1.820334104,0,1.820334104,1.820334104,16.4629728,15.19056202,14.40425573,1.378201796,11.0625361,0,0.730463147,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.501756191,2.055641538,6.512195595,20.62022081,0.730463147,1.540962756,0,2.602594469,1.820334104,14.19376529,14.19376529,8.640322259,0,1.820334104,0,1.820334104,1.540962756,2.259673787,0,2.259673787,0,13.67020726,13.67020726,0,0.730463147,13.67020726,0,0,13.67020726,0,0,1.194317638,0,1.540962756,0.730463147,1.194317638,2.440268378,2.259673787,0,1.540962756,14.19376529,0,1.540962756,11.56814685,2.055641538,2.055641538,1.194317638,7.724358963,8.395382582,0,0,0,0,1.820334104,0,1.540962756,0.730463147,16.4785672,15.89750921,13.67020726,1.194317638,9.691224597,0,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8.51121971,2.750250297,5.426780772,19.34393279,0.730463147,1.540962756,0,2.259673787,1.540962756,14.09585824,14.10385151,0,1.540962756,1.820334104,1.820334104,0,1.540962756,1.540962756,6.53313123,2.259673787,0,10.91414798,11.27820733,1.820334104,0.730463147,11.50064881,11.10532515,0,13.27673245,0,0,0.730463147,0.730463147,1.540962756,0.730463147,1.540962756,2.440268378,2.259673787,0.730463147,1.194317638,14.10225425,1.540962756,0.730463147,8.315257069,2.055641538,2.055641538,1.194317638,0,7.33860727,0,0,0,0,1.194317638,0,2.259673787,1.820334104,16.37434709,14.51448941,13.46082766,0.982246704,7.33860727,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.520649911,2.055641538,6.098626105,19.45809609,0.730463147,1.540962756,0,2.602594469,1.820334104,14.19532326,14.19532326,4.792129644,1.194317638,1.820334104,1.194317638,1.820334104,0,1.194317638,12.33807443,2.259673787,0,10.21071493,13.43208529,0,0.730463147,13.43208529,0,0,13.43208529,0.730463147,0,1.194317638,0,1.540962756,0.730463147,1.194317638,2.440268378,2.259673787,0,1.540962756,14.19532326,1.194317638,1.194317638,11.33259669,2.055641538,2.055641538,1.194317638,7.397497958,7.724358963,0,0,0,0,1.820334104,0,2.259673787,1.820334104,16.48029624,15.63322741,15.07398674,1.540962756,9.118180874,0,0,0.730463147,0.730463147,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
